manufacturer_id,manufacturer_name,revenue_million,profit_margin_percent,operational_efficiency,compliance_score,customer_rating,debt_to_equity_ratio,sustainability_index,innovation_index,delivery_timeliness,after_sales_service_rating,defect_rate_percent,capacity_utilization,on_time_delivery_rate,warranty_claim_rate,regulatory_violation_count,certifications_count,contract_breach_count,legal_dispute_count,region_risk_index,market_share_percent,employee_count,training_hours_per_employee,it_system_maturity,supplier_diversity,supply_chain_resilience,carbon_intensity,renewable_energy_ratio,it_incident_rate,data_quality_score,digitization_level,average_lead_time_days,currency_volatility_index,partnership_years,trust_score,trust_status
7216,Manufacturer_7216,309.711,16.46,0.92,74.701,4.054,0.47,50.513,57.196,38.034,3.965,4.14,71.793,86.87,4.19,9,17,4,1,36.535,10.62,103,96.457,2.322,98.344,43.62,476.42,53.95,0.22,90.717,76.635,38,72.965,4,0.586,FAIR
7217,Manufacturer_7217,287.216,8.97,0.83,33.248,2.312,1.49,16.912,20.837,86.708,2.371,3.49,67.671,87.94,1.96,0,10,1,0,56.361,14.38,3311,65.307,2.044,56.829,7.919,445.936,76.33,7.95,92.922,4.619,17,6.955,26,0.673,GOOD
7218,Manufacturer_7218,360.204,30.86,0.67,63.084,4.585,1.62,70.194,46.407,98.085,3.625,0.28,68.733,91.15,1.81,1,8,4,1,81.373,12.76,1330,89.147,3.283,9.987,88.342,379.458,26.86,1.62,50.04,71.072,15,74.697,19,0.843,EXCELLENT
7219,Manufacturer_7219,469.475,23.42,0.76,30.129,3.517,0.18,5.627,48.065,64.984,3.901,2.95,68.279,82.93,3.66,4,2,4,0,29.923,7.15,2468,69.135,2.47,85.08,86.519,179.55,24.41,8.64,58.961,15.073,27,92.641,5,0.571,FAIR
7220,Manufacturer_7220,457.005,15.64,0.98,62.893,3.591,0.3,58.591,23.514,95.028,2.784,0.9,96.353,71.74,1.77,8,15,3,2,64.072,6.92,60,75.287,4.513,89.619,71.75,363.886,93.48,7.57,99.337,24.202,11,98.419,29,0.787,EXCELLENT
7221,Manufacturer_7221,473.577,5.92,0.61,39.488,3.755,2.53,20.214,16.38,84.767,3.893,0.16,88.607,60.49,0.58,5,18,4,1,93.83,2.44,391,36.486,3.622,49.74,25.267,493.679,59.37,0.49,60.106,2.081,6,53.182,11,0.599,FAIR
7222,Manufacturer_7222,129.911,21.12,0.75,56.197,4.328,0.93,0.847,35.026,20.148,3.7,3.6,59.462,84.24,3.95,4,11,2,0,81.685,4.92,91,64.135,3.452,37.081,53.571,484.544,31.8,1.85,66.915,59.594,36,45.927,7,0.497,FAIR
7223,Manufacturer_7223,74.467,32.7,0.81,73.438,3.435,1.1,31.577,3.887,40.396,2.065,3.93,43.638,82.52,1.91,5,15,0,0,71.974,2.02,1743,99.276,4.854,28.467,74.15,235.23,14.6,4.31,79.045,25.88,12,97.765,18,0.639,GOOD
7224,Manufacturer_7224,158.116,22.89,0.57,90.166,3.283,1.96,42.914,16.645,62.377,4.648,9.15,81.032,85.35,4.93,7,11,1,1,22.082,6.95,4981,44.432,4.232,79.519,25.995,160.721,6.73,5.7,56.565,69.049,41,52.824,25,0.608,GOOD
7225,Manufacturer_7225,448.592,34.15,0.52,33.223,2.865,0.74,81.73,73.135,15.131,3.602,1.37,83.739,97.23,2.58,5,13,0,2,48.25,13.97,3619,33.13,3.649,78.584,63.563,51.083,8.95,8.02,69.492,42.058,40,25.467,9,0.515,FAIR
7226,Manufacturer_7226,486.306,9.09,0.51,91.462,2.384,0.66,40.785,64.913,31.31,3.753,7.03,86.326,69.51,0.41,6,4,4,0,48.067,6.94,4235,42.46,2.974,42.896,22.068,346.112,88.68,6.34,59.764,97.887,21,60.327,15,0.73,EXCELLENT
7227,Manufacturer_7227,431.069,22.05,0.66,51.203,2.571,1.32,91.544,31.278,75.639,2.454,2.71,53.974,88.26,3.84,5,3,4,0,66.347,14.57,302,74.757,3.255,58.101,48.073,188.934,85.6,7.52,64.124,45.726,51,85.673,25,0.599,FAIR
7228,Manufacturer_7228,63.909,28.94,0.54,87.504,2.002,0.27,84.254,55.116,34.466,4.412,5.03,78.202,68.01,1.95,2,9,1,1,32.943,6.82,868,20.8,1.579,52.813,83.823,380.113,54.65,2.06,62.639,19.254,34,25.497,14,0.602,GOOD
7229,Manufacturer_7229,474.24,20.77,0.9,61.004,4.608,2.76,19.274,82.938,92.593,3.594,4.36,78.354,91.43,0.7,6,8,4,0,51.517,7.08,3561,85.019,2.047,22.943,50.598,492.329,12.2,7.51,75.038,67.519,7,55.612,1,0.825,EXCELLENT
7230,Manufacturer_7230,217.445,7.73,1.0,88.977,4.295,2.83,15.572,83.914,40.678,2.266,4.89,46.657,61.23,2.83,9,16,1,1,5.287,11.25,3177,27.286,4.412,46.323,69.767,391.816,59.68,6.22,68.691,40.849,34,48.798,28,0.677,GOOD
7231,Manufacturer_7231,14.562,22.49,0.53,73.026,2.656,1.4,24.384,65.438,21.976,4.103,7.65,86.426,70.76,1.32,9,7,3,1,7.465,5.6,4455,63.06,3.543,39.863,66.209,393.465,43.84,2.13,55.305,12.44,34,46.835,14,0.664,GOOD
7232,Manufacturer_7232,226.773,23.35,0.72,60.697,2.007,0.71,35.968,12.405,21.012,3.467,0.28,75.524,70.31,4.7,2,19,2,1,20.968,5.75,1280,20.735,2.521,1.988,94.31,463.56,41.75,2.47,58.894,58.873,30,96.841,22,0.478,FAIR
7233,Manufacturer_7233,32.574,26.86,0.51,45.003,3.476,1.46,58.348,16.29,68.721,3.004,3.36,69.857,93.95,3.53,0,17,0,0,73.253,11.98,652,40.716,3.197,44.386,11.817,401.04,16.31,7.56,60.843,33.119,21,25.493,3,0.716,EXCELLENT
7234,Manufacturer_7234,276.5,27.84,0.57,97.513,3.238,0.39,12.408,29.167,36.815,4.765,3.47,42.383,81.91,2.13,4,6,4,2,32.246,11.85,2547,31.392,1.81,69.612,10.269,359.529,55.98,9.56,71.499,60.805,5,5.159,15,0.681,GOOD
7235,Manufacturer_7235,175.891,28.12,0.66,84.072,4.328,1.25,53.204,67.071,23.725,4.464,1.04,67.503,76.54,3.87,2,15,1,2,5.393,11.18,587,69.719,1.649,66.458,3.511,234.062,54.98,6.08,92.082,67.315,35,39.761,17,0.699,GOOD
7236,Manufacturer_7236,241.983,24.9,0.7,50.495,3.209,0.31,58.077,25.8,69.387,2.128,0.21,91.042,69.77,2.37,7,5,2,2,61.018,8.58,3634,63.216,2.474,20.849,66.479,281.631,46.26,6.11,92.026,56.072,22,25.678,4,0.589,FAIR
7237,Manufacturer_7237,310.453,11.47,0.97,33.338,4.592,2.15,66.089,46.443,42.14,4.096,7.22,62.325,72.91,4.61,5,3,3,1,58.08,12.88,3498,36.01,4.428,35.015,4.347,127.623,66.3,6.8,84.25,29.393,9,20.784,23,0.573,FAIR
7238,Manufacturer_7238,435.713,17.13,0.7,82.363,2.288,0.9,55.009,82.553,84.599,2.516,8.84,98.775,88.86,3.59,2,2,1,0,88.638,12.64,2351,87.108,1.168,35.147,97.048,25.38,26.93,0.69,94.034,54.583,54,89.694,16,0.695,GOOD
7239,Manufacturer_7239,334.332,28.28,0.75,99.196,3.098,1.61,82.517,89.177,54.898,2.05,3.18,87.214,94.01,4.9,8,8,0,1,71.46,14.86,2548,96.986,4.381,10.085,5.491,56.46,0.63,9.67,93.781,70.215,49,40.235,27,0.645,GOOD
7240,Manufacturer_7240,222.684,33.6,0.62,42.318,4.802,0.14,64.159,83.855,97.218,2.656,6.56,89.42,63.68,1.76,4,12,1,0,11.52,13.9,51,61.22,3.587,98.304,23.109,251.124,40.09,6.51,78.904,85.668,21,4.601,7,0.577,FAIR
7241,Manufacturer_7241,411.52,7.37,0.5,93.269,2.035,1.62,92.455,11.644,37.445,2.143,9.95,75.288,60.58,4.16,5,14,2,2,75.594,14.68,1845,15.256,3.29,80.947,63.82,12.958,76.43,3.64,96.977,1.311,28,5.217,18,0.458,FAIR
7242,Manufacturer_7242,453.735,21.07,0.95,30.03,3.172,0.11,70.092,91.075,28.21,3.915,1.73,56.851,81.96,1.48,8,17,2,1,59.973,14.06,441,73.518,4.17,54.248,40.919,125.476,47.68,3.96,50.402,59.915,12,47.356,6,0.675,GOOD
7243,Manufacturer_7243,68.682,14.38,0.54,96.177,2.779,2.78,43.611,68.414,64.455,4.272,2.84,64.149,93.51,1.76,1,13,4,1,38.174,11.98,325,99.5,4.748,57.544,64.975,242.054,0.95,9.81,74.256,53.997,49,78.867,28,0.738,EXCELLENT
7244,Manufacturer_7244,270.647,11.76,0.98,79.627,3.596,1.55,20.968,61.879,70.836,2.534,8.2,77.075,60.91,1.29,1,10,4,1,78.816,9.3,4988,93.409,1.431,57.668,39.601,348.904,41.03,0.0,82.372,62.881,25,90.842,5,0.72,EXCELLENT
7245,Manufacturer_7245,149.411,20.17,0.57,47.728,2.836,0.39,1.052,24.755,1.697,2.628,0.13,93.108,83.14,4.2,0,3,2,1,87.429,6.9,3612,25.988,3.207,20.357,11.964,209.169,70.22,4.21,87.441,87.749,21,50.661,9,0.572,FAIR
7246,Manufacturer_7246,33.06,23.18,0.8,44.371,4.61,1.09,9.04,92.823,66.938,2.402,5.97,83.599,92.59,4.51,8,16,2,1,32.745,7.88,982,35.225,3.309,3.165,53.781,310.814,36.38,7.26,68.121,89.801,50,61.05,16,0.73,EXCELLENT
7247,Manufacturer_7247,337.588,5.29,1.0,71.475,4.811,0.23,18.968,1.736,18.102,3.687,4.83,61.61,64.54,1.06,8,12,0,1,69.583,14.42,1690,42.141,2.447,62.413,96.15,64.447,18.34,1.89,67.189,6.878,56,82.54,18,0.711,EXCELLENT
7248,Manufacturer_7248,432.758,28.41,0.57,67.481,4.547,1.64,21.644,8.219,95.886,3.468,7.24,55.469,74.48,4.34,9,17,2,1,55.736,13.31,2507,41.591,4.695,38.607,6.494,184.924,69.64,6.31,82.945,34.78,56,84.452,15,0.57,FAIR
7249,Manufacturer_7249,89.822,29.6,0.71,93.515,3.196,0.45,74.204,15.367,57.601,2.018,5.34,78.019,64.03,4.83,7,19,1,2,8.514,12.26,662,44.279,1.218,71.229,85.303,50.552,44.45,9.84,97.855,96.968,56,72.333,24,0.593,FAIR
7250,Manufacturer_7250,408.083,33.97,0.89,81.299,4.97,1.47,38.606,69.414,12.664,3.109,5.21,44.851,61.53,2.7,3,1,0,2,76.34,4.38,2613,71.692,1.239,63.149,85.328,114.005,26.32,2.14,80.18,96.487,45,94.817,28,0.598,FAIR
7251,Manufacturer_7251,428.164,10.42,0.52,63.229,4.205,0.99,32.454,62.286,5.272,2.264,7.13,62.476,79.76,1.29,6,14,1,1,82.711,11.74,1822,23.477,3.338,5.46,91.273,238.289,87.56,7.16,98.38,72.556,22,37.337,7,0.509,FAIR
7252,Manufacturer_7252,458.027,22.84,0.84,94.205,3.067,2.31,5.237,94.468,87.96,3.737,5.54,55.039,86.59,4.66,2,10,2,2,72.709,5.84,2553,38.882,3.231,33.277,93.147,318.598,48.34,0.99,82.607,49.406,38,84.262,28,0.756,EXCELLENT
7253,Manufacturer_7253,139.99,17.8,0.54,67.418,2.281,1.5,53.866,34.898,85.062,3.421,9.86,92.214,96.9,4.63,3,14,1,0,66.453,12.94,4012,70.398,3.387,59.365,52.865,291.186,65.43,3.6,61.557,60.366,14,65.275,15,0.463,FAIR
7254,Manufacturer_7254,452.937,15.04,0.62,87.975,4.001,2.56,61.291,34.762,43.409,3.377,7.01,79.377,72.34,0.74,7,16,1,1,57.202,11.73,1430,14.792,1.923,73.832,95.334,133.671,53.14,4.44,98.771,84.124,37,21.944,9,0.631,GOOD
7255,Manufacturer_7255,167.125,21.97,0.58,87.275,4.186,2.83,87.786,66.953,8.75,4.205,8.09,47.258,70.42,4.8,3,6,4,1,48.38,2.72,2817,63.372,3.709,98.551,65.162,352.435,55.67,0.35,73.927,89.89,23,95.038,13,0.62,GOOD
7256,Manufacturer_7256,280.646,28.47,0.95,93.536,2.367,2.91,50.284,17.416,38.998,3.378,4.28,70.669,84.92,1.59,9,19,4,0,71.851,8.7,1471,64.186,1.681,88.441,88.071,286.317,50.85,8.75,64.497,73.552,21,21.379,17,0.75,EXCELLENT
7257,Manufacturer_7257,34.749,5.69,0.59,25.408,3.649,0.85,0.772,46.404,76.053,3.459,9.58,87.355,97.89,2.27,9,5,3,1,12.58,9.54,2341,25.741,1.488,47.317,38.925,281.851,82.55,4.61,95.004,0.925,44,30.679,21,0.627,GOOD
7258,Manufacturer_7258,31.502,34.08,0.52,66.706,4.961,2.33,6.528,1.543,66.149,3.898,4.54,46.587,67.43,2.81,9,13,4,1,0.441,9.01,1546,90.134,2.582,71.106,66.562,446.094,14.09,2.72,86.475,45.932,22,87.118,27,0.58,FAIR
7259,Manufacturer_7259,362.983,29.3,0.79,57.471,2.979,1.37,27.101,59.204,86.517,2.904,3.53,74.319,64.75,1.72,8,3,3,0,24.1,7.37,4724,69.247,2.928,62.553,19.314,152.388,93.07,8.28,89.782,89.922,36,88.429,28,0.665,GOOD
7260,Manufacturer_7260,227.795,27.53,0.67,59.243,2.906,1.34,13.919,78.399,75.119,4.812,9.4,85.476,93.73,0.42,1,14,2,0,0.614,11.64,1754,20.131,4.374,8.139,57.673,316.881,26.73,0.94,75.798,27.769,20,99.711,9,0.701,EXCELLENT
7261,Manufacturer_7261,135.583,27.81,0.7,56.793,4.71,2.62,77.059,20.375,33.013,2.844,3.83,52.535,65.36,3.61,0,19,4,2,44.902,10.92,1666,48.318,3.877,87.474,2.223,333.016,72.54,8.93,50.062,43.642,5,34.11,3,0.63,GOOD
7262,Manufacturer_7262,103.303,16.67,0.56,86.997,2.352,0.52,10.786,30.717,34.113,4.741,3.72,95.72,77.41,3.87,9,11,3,2,56.177,1.13,1810,97.726,4.281,0.368,90.442,464.875,28.88,7.68,80.564,74.269,49,86.856,27,0.618,GOOD
7263,Manufacturer_7263,338.277,27.55,0.87,45.475,4.801,1.49,16.078,13.184,64.776,4.441,5.61,73.141,91.26,2.7,5,13,0,2,58.645,6.15,2941,97.536,3.406,32.423,57.381,311.464,71.62,0.95,84.175,46.01,28,52.806,23,0.649,GOOD
7264,Manufacturer_7264,10.197,16.6,0.8,57.02,4.338,1.82,66.679,61.567,31.017,4.719,8.51,77.917,75.01,2.21,5,1,3,0,79.788,12.66,825,92.968,2.404,44.035,26.9,126.632,36.44,2.67,83.512,45.09,17,27.135,21,0.564,FAIR
7265,Manufacturer_7265,404.887,31.96,0.68,36.055,3.173,0.29,23.963,56.402,86.766,2.55,3.37,61.185,85.98,3.66,5,15,0,2,88.722,3.51,2101,83.925,4.83,14.77,48.921,84.353,39.83,7.17,93.849,80.969,39,62.519,24,0.54,FAIR
7266,Manufacturer_7266,48.832,10.32,0.59,40.137,2.251,2.61,96.908,82.64,32.77,2.694,8.31,86.44,91.71,4.97,9,14,0,1,90.388,8.16,1034,34.765,2.946,84.285,46.231,124.191,85.15,1.32,69.584,20.702,31,84.411,29,0.429,FAIR
7267,Manufacturer_7267,103.83,13.77,0.8,72.834,2.058,1.01,86.319,97.034,48.893,4.543,1.71,75.919,81.59,4.67,1,9,0,2,1.012,12.24,794,86.344,4.381,48.621,11.434,436.391,87.81,0.29,97.251,48.173,40,43.618,27,0.736,EXCELLENT
7268,Manufacturer_7268,199.256,21.54,0.89,29.355,3.127,2.0,74.454,98.364,4.323,4.872,1.81,95.058,68.0,2.86,0,14,0,2,46.041,12.92,2922,57.165,4.506,94.564,59.872,411.41,4.34,1.07,53.667,94.093,59,27.118,20,0.631,GOOD
7269,Manufacturer_7269,247.581,14.58,0.66,35.026,4.116,2.79,34.314,10.717,11.809,4.26,4.56,69.088,69.01,4.11,9,9,1,2,36.576,9.12,769,86.631,4.189,45.924,90.348,449.69,65.3,7.63,66.19,19.089,46,78.571,27,0.416,FAIR
7270,Manufacturer_7270,183.948,17.73,0.51,62.243,3.463,2.19,5.678,55.314,13.19,3.914,2.71,76.433,99.35,1.18,1,10,0,2,7.581,3.2,2814,82.515,3.721,77.043,41.162,242.823,26.35,4.64,53.176,22.704,13,31.625,15,0.748,EXCELLENT
7271,Manufacturer_7271,167.149,19.77,0.61,23.502,4.216,2.67,33.64,78.965,34.413,4.428,4.9,74.509,92.45,1.93,7,15,1,1,29.609,13.92,1345,84.189,4.311,55.598,69.389,341.264,68.51,8.48,66.255,28.488,47,72.683,15,0.595,FAIR
7272,Manufacturer_7272,482.319,30.69,0.84,30.154,4.012,0.3,37.673,65.898,11.663,2.125,0.22,74.674,72.77,4.81,3,5,1,0,16.416,7.23,3894,13.838,2.589,68.901,88.665,64.171,66.37,8.35,75.082,65.565,51,45.231,23,0.495,FAIR
7273,Manufacturer_7273,324.374,20.7,0.99,89.068,3.719,1.53,12.743,89.699,45.711,4.563,2.84,82.86,67.13,2.82,6,13,1,1,84.809,7.24,1265,76.768,3.099,93.437,34.895,128.912,6.93,7.15,92.438,78.77,11,42.387,6,0.699,GOOD
7274,Manufacturer_7274,21.482,15.87,0.51,87.692,4.902,1.74,12.064,44.172,26.915,2.843,9.48,46.295,71.24,2.74,0,11,4,1,89.86,4.52,4386,61.274,2.084,2.643,96.629,377.303,25.0,1.55,57.949,81.793,8,26.935,20,0.548,FAIR
7275,Manufacturer_7275,220.786,12.43,0.65,47.822,4.185,2.1,66.811,42.71,27.246,2.17,8.8,76.199,92.84,1.28,3,15,3,1,87.004,7.18,782,19.659,2.573,45.863,23.77,130.048,42.28,1.74,70.681,53.319,50,31.607,14,0.526,FAIR
7276,Manufacturer_7276,438.754,17.26,0.53,47.839,4.744,0.44,23.24,2.611,44.55,4.045,0.38,65.102,83.82,2.52,4,11,3,0,2.236,7.78,2816,65.934,2.525,49.798,36.508,179.085,58.31,4.41,68.699,44.906,54,41.984,26,0.739,EXCELLENT
7277,Manufacturer_7277,157.714,20.47,0.66,94.921,2.726,2.0,67.801,1.565,85.384,4.258,8.06,67.031,87.62,0.92,6,10,2,0,82.121,2.14,4717,99.805,3.636,73.515,8.031,192.361,57.25,9.06,52.469,14.531,36,98.843,14,0.745,EXCELLENT
7278,Manufacturer_7278,56.333,27.38,0.7,22.067,4.141,0.52,54.83,69.265,76.173,3.882,4.49,66.045,86.26,3.69,6,19,1,1,94.069,4.11,3326,36.152,3.546,1.007,25.494,276.178,40.94,2.94,77.162,74.639,10,74.528,26,0.567,FAIR
7279,Manufacturer_7279,381.609,8.63,0.96,66.424,3.793,0.3,90.146,47.147,88.373,3.05,8.19,46.643,94.19,4.38,4,14,0,1,84.341,4.32,2358,89.335,2.866,33.694,75.402,61.164,57.44,5.58,82.33,99.268,25,80.647,21,0.649,GOOD
7280,Manufacturer_7280,306.947,11.65,0.54,67.791,4.773,1.46,79.717,66.023,99.018,2.352,2.87,40.879,99.52,3.89,5,17,2,1,64.49,14.8,3033,51.86,2.218,75.077,53.127,380.629,59.81,3.22,53.692,91.206,59,57.788,4,0.673,GOOD
7281,Manufacturer_7281,289.453,16.39,0.89,83.031,3.531,1.84,15.137,23.822,1.11,4.307,5.55,46.414,85.22,0.71,2,10,3,2,96.649,0.78,616,70.451,4.864,39.213,84.564,13.701,1.46,1.38,51.176,14.054,54,64.099,23,0.606,GOOD
7282,Manufacturer_7282,36.253,15.81,0.7,96.14,2.839,2.88,61.016,86.309,69.251,2.142,9.86,66.127,84.19,2.85,2,19,3,2,68.011,8.82,4562,58.466,3.701,45.56,28.597,487.253,6.81,6.77,68.793,10.587,29,67.436,2,0.72,EXCELLENT
7283,Manufacturer_7283,78.845,16.75,0.91,48.466,3.155,2.13,65.313,90.286,11.983,4.279,3.34,62.655,64.49,1.89,3,7,0,2,89.738,12.47,4996,62.814,3.094,9.597,84.528,97.786,58.69,6.09,56.818,6.756,26,44.642,20,0.578,FAIR
7284,Manufacturer_7284,315.049,28.81,0.76,55.027,2.656,1.82,86.205,66.23,93.682,4.872,8.86,48.499,96.86,1.69,4,4,3,0,49.316,8.45,1305,62.876,2.518,7.068,23.208,121.818,62.41,9.92,92.106,9.415,7,74.459,19,0.644,GOOD
7285,Manufacturer_7285,111.834,14.72,0.52,73.704,2.66,0.72,64.096,27.78,22.685,4.99,8.78,83.42,62.51,4.0,8,2,3,0,72.656,5.82,3356,58.319,2.856,27.282,29.708,248.707,89.56,3.71,92.319,84.21,32,70.658,11,0.439,FAIR
7286,Manufacturer_7286,256.994,20.06,0.97,97.382,3.411,0.54,14.071,21.616,34.996,3.189,1.63,82.88,87.11,2.45,7,18,4,1,33.002,13.51,4571,71.748,3.402,5.253,49.933,167.938,35.59,0.03,74.927,89.975,49,35.819,16,0.708,EXCELLENT
7287,Manufacturer_7287,276.992,23.72,0.54,91.263,4.678,1.86,25.845,62.55,97.905,2.326,2.51,94.68,89.71,4.26,0,11,1,0,66.964,7.86,4215,79.126,4.265,72.969,72.76,59.135,32.39,4.73,66.966,14.22,59,6.779,19,0.713,EXCELLENT
7288,Manufacturer_7288,148.919,11.97,0.8,73.364,2.576,0.75,63.76,94.078,86.719,2.284,1.37,90.896,73.29,2.09,7,8,3,1,79.494,8.27,3678,43.738,1.56,95.064,97.906,96.94,45.45,8.08,93.577,0.079,36,14.026,29,0.63,GOOD
7289,Manufacturer_7289,474.728,26.56,0.94,88.538,2.864,2.15,91.194,57.811,4.721,3.475,2.95,89.678,64.14,2.77,6,7,0,0,3.022,2.92,2647,16.358,2.413,57.492,76.576,73.751,93.83,1.35,69.78,88.06,32,27.594,19,0.688,GOOD
7290,Manufacturer_7290,422.807,21.41,0.54,26.816,4.559,0.43,89.153,83.93,4.687,4.375,5.29,88.116,76.99,1.67,5,2,4,0,24.26,14.32,3758,30.11,2.486,31.218,69.89,167.159,69.1,0.16,59.323,48.753,24,51.158,28,0.512,FAIR
7291,Manufacturer_7291,363.963,18.4,0.78,50.17,3.018,1.08,35.919,56.541,81.884,2.144,9.29,92.904,69.59,2.06,5,1,0,0,36.5,6.22,1011,26.111,4.57,9.775,20.346,427.516,66.8,8.47,99.814,17.361,6,12.757,15,0.646,GOOD
7292,Manufacturer_7292,48.217,29.29,0.91,21.047,4.887,2.34,83.067,67.46,7.037,2.505,4.03,70.86,83.76,3.46,5,19,2,2,50.712,2.61,2382,46.64,2.318,77.301,4.276,129.841,77.51,2.8,55.603,2.862,28,48.635,24,0.547,FAIR
7293,Manufacturer_7293,62.004,12.3,0.99,34.198,2.807,2.51,51.129,56.778,85.173,3.766,9.88,44.693,61.4,1.49,1,7,0,0,70.46,7.17,360,75.877,4.758,44.75,6.63,287.68,71.57,8.76,95.723,1.131,22,87.583,22,0.678,GOOD
7294,Manufacturer_7294,251.463,31.5,0.86,70.439,3.326,1.1,46.434,57.536,92.462,2.256,4.05,73.999,61.93,4.99,5,1,1,2,5.882,11.89,4245,80.967,1.328,2.627,57.061,15.797,2.9,5.97,62.824,9.207,47,43.595,16,0.7,EXCELLENT
7295,Manufacturer_7295,88.75,21.83,0.64,90.845,2.287,0.7,35.089,73.925,2.384,4.635,5.93,90.79,82.91,4.1,8,9,3,1,11.895,1.81,1685,65.075,1.206,34.378,28.531,312.679,48.53,0.76,63.894,81.342,48,44.467,5,0.543,FAIR
7296,Manufacturer_7296,489.35,23.28,0.85,70.622,4.977,2.88,67.82,39.624,22.001,3.509,9.65,45.698,65.52,0.69,7,8,2,0,39.909,6.72,2691,24.545,4.48,12.524,99.253,21.23,30.85,1.07,50.17,33.636,56,59.338,28,0.621,GOOD
7297,Manufacturer_7297,87.675,31.25,0.85,73.131,4.67,2.31,59.96,90.4,2.319,3.161,6.06,89.221,74.37,1.23,6,10,2,2,33.359,6.5,4399,91.07,1.958,94.617,61.929,105.24,1.02,2.99,57.014,76.394,43,86.352,13,0.6,GOOD
7298,Manufacturer_7298,248.859,29.53,0.85,28.306,4.453,2.44,37.466,86.349,7.283,2.04,3.93,48.254,95.0,3.4,3,3,3,0,15.134,12.49,3914,80.196,1.188,84.84,46.2,432.067,2.21,2.98,63.796,46.87,29,33.591,19,0.565,FAIR
7299,Manufacturer_7299,188.419,23.05,0.93,73.189,2.472,0.75,76.284,72.531,53.407,2.339,5.3,41.556,60.99,0.95,8,10,2,0,79.015,1.96,211,77.061,4.697,45.639,71.64,279.125,78.22,4.91,89.542,26.041,56,88.205,5,0.615,GOOD
7300,Manufacturer_7300,323.299,27.6,0.54,56.348,4.908,1.33,37.935,74.343,73.016,4.483,5.48,82.132,65.98,0.13,6,6,0,2,23.886,13.27,3399,65.695,3.599,16.844,52.088,259.446,39.85,9.66,71.661,20.086,20,92.186,8,0.672,GOOD
7301,Manufacturer_7301,73.228,18.0,0.55,72.115,4.787,0.3,58.439,41.324,47.947,4.097,1.14,78.703,96.21,3.28,9,4,4,0,36.4,5.25,4679,31.048,3.782,81.362,82.347,142.312,51.14,0.81,66.56,34.669,49,34.024,20,0.661,GOOD
7302,Manufacturer_7302,220.855,21.42,0.82,46.094,3.307,0.42,39.238,83.253,38.594,2.061,4.11,92.687,75.21,1.25,1,18,1,0,65.578,4.91,3776,78.274,1.335,58.986,13.325,273.162,33.81,1.0,87.721,11.289,49,31.442,12,0.671,GOOD
7303,Manufacturer_7303,144.605,6.86,0.98,66.519,4.045,0.74,11.688,93.261,20.672,4.922,5.31,79.765,74.67,0.96,2,18,1,0,63.236,7.0,2024,81.044,1.063,73.44,45.096,48.526,88.02,9.53,87.17,67.21,59,83.511,6,0.706,EXCELLENT
7304,Manufacturer_7304,444.998,7.7,0.73,53.926,4.977,0.98,16.119,79.515,23.658,3.06,7.81,55.809,82.13,3.42,8,17,2,1,2.325,2.47,2708,21.485,2.186,94.903,63.525,177.22,46.9,7.27,67.177,66.691,44,14.331,7,0.592,FAIR
7305,Manufacturer_7305,29.887,29.88,0.98,64.691,3.229,2.99,65.674,13.302,58.24,3.819,0.16,95.281,77.58,2.1,8,1,2,1,67.374,14.33,818,41.611,2.587,25.29,92.232,190.553,78.58,4.9,96.832,23.692,40,63.659,12,0.763,EXCELLENT
7306,Manufacturer_7306,457.726,6.79,0.97,31.767,2.339,1.32,81.122,78.662,85.576,4.168,8.16,94.165,90.97,4.72,0,12,1,1,99.716,3.94,928,25.664,2.2,48.092,2.042,103.721,37.3,5.72,51.556,74.751,59,22.091,4,0.455,FAIR
7307,Manufacturer_7307,418.167,10.08,0.95,51.666,4.603,2.12,46.846,46.457,40.457,4.87,2.78,96.56,71.25,1.41,9,14,4,0,8.424,1.25,3814,10.496,3.079,73.03,99.858,132.426,65.38,9.17,74.301,50.5,26,57.547,18,0.662,GOOD
7308,Manufacturer_7308,155.81,28.87,0.95,49.942,3.429,2.72,32.559,60.87,93.963,4.671,7.18,84.312,66.05,1.31,0,13,0,1,67.109,6.04,2279,20.122,1.572,62.609,12.172,434.721,59.84,2.05,71.037,54.262,40,64.507,9,0.721,EXCELLENT
7309,Manufacturer_7309,396.752,5.03,0.95,78.912,4.961,0.81,33.65,99.116,5.212,3.792,7.75,92.176,82.19,2.86,2,6,4,1,63.207,1.28,2661,16.198,4.388,5.676,79.953,53.377,21.24,7.77,86.339,79.989,22,67.992,1,0.711,EXCELLENT
7310,Manufacturer_7310,25.295,13.47,0.91,76.513,3.653,0.52,59.765,35.935,82.921,2.418,8.61,54.461,78.83,2.52,8,5,4,2,16.386,2.29,3194,39.8,3.827,40.499,65.138,398.874,73.64,4.91,59.998,12.084,38,84.618,6,0.768,EXCELLENT
7311,Manufacturer_7311,483.764,22.52,0.85,92.709,2.088,0.81,46.769,34.853,33.868,4.535,9.52,75.12,74.38,0.57,1,3,0,1,83.881,2.64,2961,38.72,4.4,36.244,87.676,49.824,71.24,4.14,90.182,17.049,39,36.427,15,0.605,GOOD
